model_label,model_name,model_n_layers,model_d_model,model_n_heads,model_n_params,pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,7,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-10.5703125,-6.19921875,-4.37109375,4,1p,yapıyoruz,1p,yapıyoruz,False,-10.5703125,-6.19921875,-4.37109375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,8,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-9.578125,-5.90625,-3.671875,4,1p,yapıyoruz,1p,yapıyoruz,False,-9.578125,-5.90625,-3.671875,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,9,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-8.8359375,-5.65234375,-3.18359375,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.8359375,-5.65234375,-3.18359375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,10,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-8.7109375,-6.734375,-1.9765625,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.7109375,-6.734375,-1.9765625,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,11,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-7.828125,-6.50390625,-1.32421875,4,1p,yapıyoruz,1p,yapıyoruz,False,-7.828125,-6.50390625,-1.32421875,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,0,yapıyorsun,A_merged,yapıyorsun,32308,-20.0,-12.328125,-7.671875,6,1p,yapıyoruz,1p,yapıyoruz,False,-20.0,-12.328125,-7.671875,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,1,yapıyorsun,A_merged,yapıyorsun,32308,-15.34375,-9.0546875,-6.2890625,5,3s,yapıyor,3s,yapıyor,False,-15.34375,-9.0546875,-6.2890625,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,2,yapıyorsun,A_merged,yapıyorsun,32308,-14.984375,-7.76171875,-7.22265625,6,3s,yapıyor,3s,yapıyor,False,-14.984375,-7.76171875,-7.22265625,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,3,yapıyorsun,A_merged,yapıyorsun,32308,-15.9921875,-7.96484375,-8.02734375,6,3s,yapıyor,3s,yapıyor,False,-15.9921875,-7.96484375,-8.02734375,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,4,yapıyorsun,A_merged,yapıyorsun,32308,-15.1953125,-7.16796875,-8.02734375,6,1p,yapıyoruz,1p,yapıyoruz,False,-15.1953125,-7.16796875,-8.02734375,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,5,yapıyorsun,A_merged,yapıyorsun,32308,-14.2734375,-6.6328125,-7.640625,6,1p,yapıyoruz,1p,yapıyoruz,False,-14.2734375,-6.6328125,-7.640625,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,6,yapıyorsun,A_merged,yapıyorsun,32308,-12.875,-6.34375,-6.53125,6,1p,yapıyoruz,1p,yapıyoruz,False,-12.875,-6.34375,-6.53125,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,7,yapıyorsun,A_merged,yapıyorsun,32308,-12.2109375,-6.15625,-6.0546875,6,1p,yapıyoruz,1p,yapıyoruz,False,-12.2109375,-6.15625,-6.0546875,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,8,yapıyorsun,A_merged,yapıyorsun,32308,-10.828125,-5.87109375,-4.95703125,6,1p,yapıyoruz,1p,yapıyoruz,False,-10.828125,-5.87109375,-4.95703125,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,9,yapıyorsun,A_merged,yapıyorsun,32308,-9.859375,-5.58203125,-4.27734375,5,1p,yapıyoruz,1p,yapıyoruz,False,-9.859375,-5.58203125,-4.27734375,5,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,10,yapıyorsun,A_merged,yapıyorsun,32308,-8.0546875,-6.4765625,-1.578125,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.0546875,-6.4765625,-1.578125,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,11,yapıyorsun,A_merged,yapıyorsun,32308,-7.58203125,-6.09375,-1.48828125,4,1s,yapıyorum,1s,yapıyorum,False,-7.58203125,-6.09375,-1.48828125,4,1s,yapıyorum,1s,yapıyorum,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,0,yapıyorlar,A_merged,yapıyorlar,13167,-17.0625,-12.625,-4.4375,4,1p,yapıyoruz,1p,yapıyoruz,False,-17.0625,-12.625,-4.4375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,1,yapıyorlar,A_merged,yapıyorlar,13167,-13.6796875,-9.2734375,-4.40625,4,3s,yapıyor,3s,yapıyor,False,-13.6796875,-9.2734375,-4.40625,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,2,yapıyorlar,A_merged,yapıyorlar,13167,-11.8828125,-7.81640625,-4.06640625,4,3s,yapıyor,3s,yapıyor,False,-11.8828125,-7.81640625,-4.06640625,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,3,yapıyorlar,A_merged,yapıyorlar,13167,-11.90625,-8.1796875,-3.7265625,4,3s,yapıyor,3s,yapıyor,False,-11.90625,-8.1796875,-3.7265625,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,4,yapıyorlar,A_merged,yapıyorlar,13167,-11.40625,-7.17578125,-4.23046875,4,1p,yapıyoruz,1p,yapıyoruz,False,-11.40625,-7.17578125,-4.23046875,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,5,yapıyorlar,A_merged,yapıyorlar,13167,-11.3828125,-6.796875,-4.5859375,4,1p,yapıyoruz,1p,yapıyoruz,False,-11.3828125,-6.796875,-4.5859375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,6,yapıyorlar,A_merged,yapıyorlar,13167,-9.859375,-6.23828125,-3.62109375,4,1p,yapıyoruz,1p,yapıyoruz,False,-9.859375,-6.23828125,-3.62109375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,7,yapıyorlar,A_merged,yapıyorlar,13167,-9.2890625,-5.9140625,-3.375,4,1p,yapıyoruz,1p,yapıyoruz,False,-9.2890625,-5.9140625,-3.375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,8,yapıyorlar,A_merged,yapıyorlar,13167,-8.109375,-5.89453125,-2.21484375,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.109375,-5.89453125,-2.21484375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,9,yapıyorlar,A_merged,yapıyorlar,13167,-7.73828125,-5.82421875,-1.9140625,4,1p,yapıyoruz,1p,yapıyoruz,False,-7.73828125,-5.82421875,-1.9140625,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,10,yapıyorlar,A_merged,yapıyorlar,13167,-8.09375,-6.6953125,-1.3984375,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.09375,-6.6953125,-1.3984375,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,11,yapıyorlar,A_merged,yapıyorlar,13167,-7.4609375,-6.5078125,-0.953125,4,1p,yapıyoruz,1p,yapıyoruz,False,-7.4609375,-6.5078125,-0.953125,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,0,yapıyor,A_merged,yapıyor,3428,-14.25,-12.671875,-1.578125,2,1p,yapıyoruz,1p,yapıyoruz,False,-14.25,-12.671875,-1.578125,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,1,yapıyor,A_merged,yapıyor,3428,-9.25,-9.7421875,0.4921875,1,1p,yapıyoruz,3s,yapıyor,True,-9.25,-9.7421875,0.4921875,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,2,yapıyor,A_merged,yapıyor,3428,-7.72265625,-7.84375,0.12109375,1,1p,yapıyoruz,3s,yapıyor,True,-7.72265625,-7.84375,0.12109375,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,3,yapıyor,A_merged,yapıyor,3428,-7.9921875,-8.234375,0.2421875,1,1p,yapıyoruz,3s,yapıyor,True,-7.9921875,-8.234375,0.2421875,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,4,yapıyor,A_merged,yapıyor,3428,-7.89453125,-7.20703125,-0.6875,2,1p,yapıyoruz,1p,yapıyoruz,False,-7.89453125,-7.20703125,-0.6875,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,5,yapıyor,A_merged,yapıyor,3428,-7.703125,-6.8359375,-0.8671875,2,1p,yapıyoruz,1p,yapıyoruz,False,-7.703125,-6.8359375,-0.8671875,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,6,yapıyor,A_merged,yapıyor,3428,-6.9140625,-6.453125,-0.4609375,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.9140625,-6.453125,-0.4609375,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,7,yapıyor,A_merged,yapıyor,3428,-6.57421875,-6.52734375,-0.046875,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.57421875,-6.52734375,-0.046875,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,8,yapıyor,A_merged,yapıyor,3428,-6.36328125,-6.35546875,-0.0078125,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.36328125,-6.35546875,-0.0078125,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,9,yapıyor,A_merged,yapıyor,3428,-6.41015625,-6.140625,-0.26953125,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.41015625,-6.140625,-0.26953125,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,10,yapıyor,A_merged,yapıyor,3428,-6.66015625,-6.8984375,0.23828125,1,1p,yapıyoruz,3s,yapıyor,True,-6.66015625,-6.8984375,0.23828125,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,11,yapıyor,A_merged,yapıyor,3428,-6.8671875,-6.8984375,0.03125,1,1p,yapıyoruz,3s,yapıyor,True,-6.8671875,-6.8984375,0.03125,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,0,gidiyoruz,A_merged,gidiyoruz,19015,-481.0,-476.5,-4.5,4,3s,gidiyor,3s,gidiyor,False,-481.0,-376.5,-104.5,6,2s,gidiyorsun,2s,gidiyorsun,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,1,gidiyoruz,A_merged,gidiyoruz,19015,-184.125,-179.125,-5.0,4,3s,gidiyor,3s,gidiyor,False,-184.125,-179.125,-5.0,4,3s,gidiyor,3s,gidiyor,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,2,gidiyoruz,A_merged,gidiyoruz,19015,-238.125,-232.875,-5.25,3,3s,gidiyor,3s,gidiyor,False,-238.125,-232.875,-5.25,3,3s,gidiyor,3s,gidiyor,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,3,gidiyoruz,A_merged,gidiyoruz,19015,-290.75,-285.5,-5.25,3,3s,gidiyor,3s,gidiyor,False,-290.75,-285.5,-5.25,3,3s,gidiyor,3s,gidiyor,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,4,gidiyoruz,A_merged,gidiyoruz,19015,-437.0,-432.75,-4.25,3,3s,gidiyor,3s,gidiyor,False,-437.0,-432.75,-4.25,3,3s,gidiyor,3s,gidiyor,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,5,gidiyoruz,A_merged,gidiyoruz,19015,-378.25,-375.0,-3.25,3,3s,gidiyor,3s,gidiyor,False,-378.25,-375.0,-3.25,3,3s,gidiyor,3s,gidiyor,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,6,gidiyoruz,A_merged,gidiyoruz,19015,-426.75,-423.75,-3.0,3,3s,gidiyor,3s,gidiyor,False,-426.75,-399.5,-27.25,5,2s,gidiyorsun,2s,gidiyorsun,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,7,gidiyoruz,A_merged,gidiyoruz,19015,-444.0,-440.5,-3.5,3,3s,gidiyor,3s,gidiyor,False,-444.0,-382.75,-61.25,5,2s,gidiyorsun,2s,gidiyorsun,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,8,gidiyoruz,A_merged,gidiyoruz,19015,-302.25,-299.0,-3.25,3,3s,gidiyor,3s,gidiyor,False,-302.25,-260.75,-41.5,5,2s,gidiyorsun,2s,gidiyorsun,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_ambiguous_prodrop_1p,ambiguous_prodrop,1p,,Her gün okula ,gidiyoruz,9,gidiyoruz,A_merged,gidiyoruz,19015,-314.25,-310.5,-3.75,3,3s,gidiyor,3s,gidiyor,False,-314.25,-247.5625,-66.6875,5,2s,gidiyorsun,2s,gidiyorsun,False,ambiguous_prodrop,Ambiguous pro-drop,none
